,OBJECTID,FeatureKey,LayerKey,DistributionType,LayerGroupKey,LayerName,MetadataKey,PortalUrl,ObjectReferences,SpeciesDepthMaximum,Alert,SpeciesCode,AccuracyExplanation,SpeciesCommonName,ScientificContact,SpeciesScientificName,ObjectSecurity,SpeciesMaoriName,TemporalExtent,Keywords,ObjectName,PositionalAccuracy,AlertWarning,EndangeredStatus,SpeciesDepthMinimum,SpeciesGroup,HabitatType,LayerIdentifier,SHAPE.STArea(),SHAPE.STLength()
0,626,1174,1045,3,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted Black Grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,Fanal Island,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1211_1,7985401.0546875,11606.881351577718
0,671,1175,1045,3,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted Black Grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,Whakaari/White Island,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1211_1,9916677.162109375,13152.788839209441
0,702,862,1045,3,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted Black Grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,Kermadec Ridge,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1211_1,6427654.236328125,9734.670098471526
0,766,545,1045,3,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted Black Grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,Balls Pyramid,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1211_1,43967227.11230469,27828.240162128324
0,771,215,1045,3,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted Black Grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,North Island,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1211_1,44071663587.86914,5173549.359666027
0,793,902,1045,3,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted Black Grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,Mayor Island/Tuhua,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1211_1,28415615.900390625,19855.009400901356
0,887,299,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Norfolk Island,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,371907396.96972656,72630.06603038813
0,942,300,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Lord Howe Island,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,116461858.65332031,43639.468595233026
0,1005,1169,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Kermadec Ridge,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,10297391.73046875,11793.726710825606
0,1034,895,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Lord Howe Seamount Rise,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,33493945.990234375,21642.313887023414
0,1039,934,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Three Kings Islands,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,140974045.61328125,46414.814845736495
0,1047,861,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Balls Pyramid,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,43967227.11230469,27828.240162128324
0,1075,860,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Kermadec Islands,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,109187074.71484375,42101.58170260197
0,1089,1170,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Kermadec Ridge,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,6427654.236328125,9734.670098471526
0,1181,933,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Kermadec Ridge,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,3784394.04296875,7176.746971129059
0,1270,896,1044,1,4553,Spotted Black Grouper - Annual Juvenile Distribution,475,https://mpi.maps.arcgis.com/home/item.html?id=5f9ea543f29d467cbb4c3d17fa371cc2,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±10%,Spotted black grouper,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,Hotspot,Lord Howe Seamount Rise,100 km,None,Not threatened,0 m,Spotted Black Grouper,Demersal inshore,FSJ1210_1,20202338.224609375,16762.331836050544
0,174,690,1042,3,4055,Spotted Black Grouper - Annual Spawning Distribution,493,https://mpi.maps.arcgis.com/home/item.html?id=83a91dfc174f464083222e52ecbdd671,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Spotted black grouper,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,N/A,100 km,None,Not threatened,0 m,Spotted black grouper,Demersal inshore,FSJ1201_1,10297391.73046875,11793.726710825606
0,364,385,1042,3,4055,Spotted Black Grouper - Annual Spawning Distribution,493,https://mpi.maps.arcgis.com/home/item.html?id=83a91dfc174f464083222e52ecbdd671,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Spotted black grouper,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,N/A,100 km,None,Not threatened,0 m,Spotted black grouper,Demersal inshore,FSJ1201_1,109187074.71484375,42101.58170260197
0,415,454,1042,3,4055,Spotted Black Grouper - Annual Spawning Distribution,493,https://mpi.maps.arcgis.com/home/item.html?id=83a91dfc174f464083222e52ecbdd671,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Spotted black grouper,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,N/A,100 km,None,Not threatened,0 m,Spotted black grouper,Demersal inshore,FSJ1201_1,20202338.224609375,16762.331836050544
0,436,122,1042,3,4055,Spotted Black Grouper - Annual Spawning Distribution,493,https://mpi.maps.arcgis.com/home/item.html?id=83a91dfc174f464083222e52ecbdd671,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Spotted black grouper,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,N/A,100 km,None,Not threatened,0 m,Spotted black grouper,Demersal inshore,FSJ1201_1,371907396.96972656,72630.06603038812
0,584,453,1042,3,4055,Spotted Black Grouper - Annual Spawning Distribution,493,https://mpi.maps.arcgis.com/home/item.html?id=83a91dfc174f464083222e52ecbdd671,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Spotted black grouper,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,N/A,100 km,None,Not threatened,0 m,Spotted black grouper,Demersal inshore,FSJ1201_1,33493945.990234375,21642.313887023407
0,632,691,1042,3,4055,Spotted Black Grouper - Annual Spawning Distribution,493,https://mpi.maps.arcgis.com/home/item.html?id=83a91dfc174f464083222e52ecbdd671,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Spotted black grouper,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,N/A,100 km,None,Not threatened,0 m,Spotted black grouper,Demersal inshore,FSJ1201_1,6427654.236328125,9734.670098471528
0,759,123,1042,3,4055,Spotted Black Grouper - Annual Spawning Distribution,493,https://mpi.maps.arcgis.com/home/item.html?id=83a91dfc174f464083222e52ecbdd671,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Spotted black grouper,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,N/A,100 km,None,Not threatened,0 m,Spotted black grouper,Demersal inshore,FSJ1201_1,116461858.65332031,43639.46859523301
0,844,757,1042,3,4055,Spotted Black Grouper - Annual Spawning Distribution,493,https://mpi.maps.arcgis.com/home/item.html?id=83a91dfc174f464083222e52ecbdd671,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Spotted black grouper,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,N/A,100 km,None,Not threatened,0 m,Spotted black grouper,Demersal inshore,FSJ1201_1,3784394.04296875,7176.746971129058
0,860,386,1042,3,4055,Spotted Black Grouper - Annual Spawning Distribution,493,https://mpi.maps.arcgis.com/home/item.html?id=83a91dfc174f464083222e52ecbdd671,,50 m,N,SBG,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Spotted black grouper,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Epinephelus daemelii (Günther 1876),None,Unknown,Annual,100%,N/A,100 km,None,Not threatened,0 m,Spotted black grouper,Demersal inshore,FSJ1201_1,43967227.11230469,27828.240162128324
0,201,616,1031,3,4051,Sprats - Annual Spawning Distribution,494,https://mpi.maps.arcgis.com/home/item.html?id=cbdb25f8a378434cbf6c4af2f152478a,,50 m,N,"SPA, SPM, SPR",The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Slender sprat/Sprat,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Sprattus antipodum (Hector, 1872) & S. Muelleri (Klunzinger, 1879)",None,"Kupe, Marakuha",Annual,100%,Cook Strait/East South Island,100 km,None,Not listed,0 m,Herrings,Demersal inshore,FSJ1141_1,43879766490.71484,2702786.8013919215
0,273,617,1031,3,4051,Sprats - Annual Spawning Distribution,494,https://mpi.maps.arcgis.com/home/item.html?id=cbdb25f8a378434cbf6c4af2f152478a,,50 m,N,"SPA, SPM, SPR",The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Slender sprat/Sprat,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Sprattus antipodum (Hector, 1872) & S. Muelleri (Klunzinger, 1879)",None,"Kupe, Marakuha",Annual,100%,West Coast,100 km,None,Not listed,0 m,Herrings,Demersal inshore,FSJ1141_1,12942871248.636719,884021.7131809396
0,541,210,1031,3,4051,Sprats - Annual Spawning Distribution,494,https://mpi.maps.arcgis.com/home/item.html?id=cbdb25f8a378434cbf6c4af2f152478a,,50 m,N,"SPA, SPM, SPR",The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Slender sprat/Sprat,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Sprattus antipodum (Hector, 1872) & S. Muelleri (Klunzinger, 1879)",None,"Kupe, Marakuha",Annual,100%,Hauraki Gulf,100 km,None,Not listed,0 m,Herrings,Demersal inshore,FSJ1141_1,4205773920.34375,256253.13377441265
0,733,211,1031,3,4051,Sprats - Annual Spawning Distribution,494,https://mpi.maps.arcgis.com/home/item.html?id=cbdb25f8a378434cbf6c4af2f152478a,,50 m,N,"SPA, SPM, SPR",The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Slender sprat/Sprat,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Sprattus antipodum (Hector, 1872) & S. Muelleri (Klunzinger, 1879)",None,"Kupe, Marakuha",Annual,100%,North Island East Coast,100 km,None,Not listed,0 m,Herrings,Demersal inshore,FSJ1141_1,4199260503.5742188,458486.16418794624
0,282,581,1049,3,4554,Tarakihi - Annual Juvenile Distribution,476,https://mpi.maps.arcgis.com/home/item.html?id=61bb7b3011794c66a4c20521eec002cc,,200 m,N,TAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Tarakihi,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Nemadactylus macropterus (Forster, 1801)",None,Tarakihi,Annual,100%,Chatham Island,100 km,None,Not threatened,2 m,Morwongs,Demersal inshore,FSJ1231_1,40859708282.259766,830690.6248756875
0,447,580,1049,3,4554,Tarakihi - Annual Juvenile Distribution,476,https://mpi.maps.arcgis.com/home/item.html?id=61bb7b3011794c66a4c20521eec002cc,,200 m,N,TAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Tarakihi,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Nemadactylus macropterus (Forster, 1801)",None,Tarakihi,Annual,100%,New Zealand,100 km,None,Not threatened,2 m,Morwongs,Demersal inshore,FSJ1231_1,456554268333.06055,10161536.126648827
0,1191,579,1048,1,4554,Tarakihi - Annual Juvenile Distribution,476,https://mpi.maps.arcgis.com/home/item.html?id=61bb7b3011794c66a4c20521eec002cc,,200 m,N,TAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Tarakihi,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Nemadactylus macropterus (Forster, 1801)",None,Tarakihi,Annual,Hotspot,Otago/Canterbury,100 km,None,Not threatened,2 m,Morwongs,Demersal inshore,FSJ1230_1,28563902015.015625,886295.7799169425
0,340,551,1047,3,4056,Tarakihi - Annual Spawning Distribution,608,https://mpi.maps.arcgis.com/home/item.html?id=ac993880830c49529fb9704bca51d25c,,500 m,N,TAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Tarakihi,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Nemadactylus macropterus (Forster, 1801)",None,Tarakihi,Annual,100%,East Coast,100 km,None,Not threatened,10 m,Morwongs,Demersal inshore,FSJ1221_1,20072811694.302734,1093460.007337489
0,539,578,1047,3,4056,Tarakihi - Annual Spawning Distribution,608,https://mpi.maps.arcgis.com/home/item.html?id=ac993880830c49529fb9704bca51d25c,,500 m,N,TAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Tarakihi,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Nemadactylus macropterus (Forster, 1801)",None,Tarakihi,Annual,100%,Canterbury,100 km,None,Not threatened,10 m,Morwongs,Demersal inshore,FSJ1221_1,7695723942.982422,356549.24073462456
0,863,550,1047,3,4056,Tarakihi - Annual Spawning Distribution,608,https://mpi.maps.arcgis.com/home/item.html?id=ac993880830c49529fb9704bca51d25c,,500 m,N,TAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Tarakihi,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Nemadactylus macropterus (Forster, 1801)",None,Tarakihi,Annual,100%,West Coast,100 km,None,Not threatened,10 m,Morwongs,Demersal inshore,FSJ1221_1,27826812854.257812,966789.1029130502
0,740,399,1051,3,4555,Trevally - Annual Juvenile Distribution,603,https://mpi.maps.arcgis.com/home/item.html?id=199944742bc44e11bb2b2c2289c0d4cd,,150 m,N,TRE,The mapped object is a scientific interpretation of data and is considered accurate to ± 15%,Trevally,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Pseudocaranx dentex (Bloch and Schneider 1801),None,Araara,Annual,100%,New Zealand,100 km,None,Not listed,0 m,Trevally,Pelagic inshore,FSJ1251_1,165354868410.39062,6097806.61567925
0,649,582,1050,3,4057,Trevally - Annual Spawning Distribution,609,https://mpi.maps.arcgis.com/home/item.html?id=898c193af45f4b19a9f86bf78c8b7307,,150 m,N,TRE,The mapped object is a scientific interpretation of data and is considered accurate to ± 15%,Trevally,"General Manager, Biodiversity, Biosecurity and Information Systems, NIWA, Private Bag 14901, Wellington. 04 386 0300",Pseudocaranx dentex (Bloch and Schneider 1801),None,Araara,Annual,100%,North Island,100 km,None,Not listed,0 m,Trevally,Pelagic inshore,FSJ1241_1,104597635485.47266,4889409.861718564
0,228,1095,1054,3,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,100%,Coromandel Peninsula,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1271_1,1547067129.5351562,166043.82742928562
0,252,1277,1054,3,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,100%,Southland,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1271_1,8348924002.230469,468823.6891577936
0,327,481,1054,3,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,100%,West Coast,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1271_1,17907777825.03711,907569.0033340235
0,438,345,1054,3,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,100%,Bounty Plateau,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1271_1,14845373017.74414,752514.2301889367
0,549,1278,1054,3,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,100%,Puyseger Trench,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1271_1,3647133127.7421875,311307.6209946473
0,661,482,1054,3,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,100%,Chatham Rise,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1271_1,407183240205.91406,7445813.047577528
0,820,344,1054,3,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,100%,North Island east coast,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1271_1,12900903662.240234,625296.6689383363
0,831,335,1054,3,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,100%,Cook Strait,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1271_1,1578304562.9277344,163335.90518237156
0,873,151,1054,3,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,100%,Challanger Plateau,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1271_1,11573398581.419922,467224.44924075215
0,1283,149,1053,1,4556,White Warehou - Annual Juvenile Distribution,538,https://mpi.maps.arcgis.com/home/item.html?id=f663c02cd8294f349ebfe2873f68ac3e,,800 m,N,WWA,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,White warehou,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Seriolella caerulea (Guichenot, 1848)",None,Unknown,Annual,Hotspot,Chatham Rise,100 km,None,Not threatened,100 m,Warehou,Demersal offshore,FSJ1270_1,64278872043.728516,1987292.0147083
